+----------------------+----------------------------------------------------------------+----------------------------------------+--------------------------------+--------+
|          ID          |                              NAME                              |                 FAMILY                 |          PRODUCT IDS           | STATUS |
| fd84rr7fl5qds3l8dnnt | ubuntu-20-04-lts-gpu-a100-v20210915                            | ubuntu-2004-lts-a100                   | f2esqegp6nvuuqqsjo49           | READY  |
| fd84sh07ejcdp71ks1pt | sql-server-2019-standard-v20211020                             | sqlserver-2019-std-win2019             | f2eel7qq1a4iiccai9n9           | READY  |
| fd84snkpst17sit2a4hu | windows-rds-10-licenses-v20211227                              | windows-2019-dc-gvlk-rds-10            | f2e9cqkdt7qc1gsl31kf           | READY  |
| fd84t4o3kjqdmfr3m9eu | debian-10-v20211027                                            | debian-10                              | f2eeli0ifjid986r4di2           | READY  |
| fd84uob96bu79jk8fqht | opensuse-42-3-1541085596                                       | opensuse-42-3                          | f2e55bucfu10vvj02r68           | READY  |
| fd852gb5p26r2t97m069 | almalinux-v20211027                                            | almalinux-8                            | f2e1g6cdl33artal0a7p           | READY  |
| fd852im5n1o820238hnc | openvpn-1580397946                                             | openvpn                                | f2ee7f0r60c177rcld3e           | READY  |
| fd853eldm2bpgu1ii7v6 | nodejslts-1537475823                                           | nodejslts                              | f2ecl5vhsftdean0sr6s           | READY  |
| fd855sku98kh8jfvn8ge | wordpress-v20210818                                            | wordpress                              | f2ev0sgt56nk73f2bi5b,          | READY  |
|                      |                                                                |                                        | f2eflighfan5m00f4f2o           |        |
| fd857jmdg04k3k7h1gi2 | windows-server-2012r2-datacenter-v20211006                     | windows-2012r2-dc-gvlk                 | f2e9kjj12mjdfd1lseoj           | READY  |
| fd858uocr2j334m2bpc1 | windows-rds-50-licenses-v20211124                              | windows-2019-dc-gvlk-rds-50            | f2eragstred8cgjtjnic           | READY  |
| fd85augib14tj8a3vqfp | ubuntu-16-04-lts-v20211206                                     | ubuntu-1604-lts                        | f2e6huhrof6bfnd9k0pf           | READY  |
| fd85b03lscj71qgdn9st | fedora-34-v20211201                                            | fedora-34                              | f2egb9qlqlk7vrmiibis           | READY  |
| fd85c9hk39624g3n8ahb | mikrotik-chr-1574166097                                        | mikrotik-chr                           | f2eibbu11poo1jq2kegk           | READY  |
| fd85ck0tjp72cp9jiqbi | centos-7-1612278783                                            | centos-7                               | f2entd2q3vii79nbabck           | READY  |
| fd85d2octbh3pf054rd5 | windows-2012r2-gvlk-1547454303                                 | windows-2012r2-gvlk                    | f2eqf8gk8csg6pqvl8hm           | READY  |
| fd85dvcak3ef3fla65be | windows-rds-50-licenses-v20220117                              | windows-2019-dc-gvlk-rds-50            | f2e5jkm0o4on5u94gmp9           | READY  |
| fd85fnhc8hg2q4tj3em3 | nodejslts-1580208765                                           | nodejslts                              | f2etg3va4o6c6gtg5ini           | READY  |
| fd85fu0bldo88iq7jhno | sql-2019-standard-win2019-1606914064                           | sql-2019-standard-win2019              | f2eehulehao3tbph9552           | READY  |
| fd85g6fsqplr5vggbva4 | yc-windows-server-2019-datacenter-vgpu-v20210929               | windows-2019-gvlk-vgpu                 | f2eal2et8rsfckqrv46j           | READY  |
| fd85ggstcjigkvuqhr9c | sql-server-2019-web-v20211110                                  | sqlserver-2019-web-win2019             | f2ecmfoccncae04godng           | READY  |
| fd85gm9cpuhdarkm1acv | windows-2016-dc-gvlk-1606930835                                | windows-2016-dc-gvlk                   | f2ei8vunv6v605a42hq9           | READY  |
| fd85h9eja26vdd2ln2tc | ubuntu-18-04-lts-gpu-a100-v20210915                            | ubuntu-1804-lts-a100                   | f2evdjcrf5h3tk1ihbe4           | READY  |
| fd85hmmjo275oa3ldims | pgpro-ent11101-centos7-x64-image-1607363484                    | pgpro-ent11-centos7                    | f2ebq3nsh22vll5j0jis           | READY  |
| fd85jt30tl5e03qlqvst | debian-10-v20211201                                            | debian-10                              | f2ere6sv99do2cvkgkjp           | READY  |
| fd85m6rhg0olm6mr4i4r | pgpro-ent1241-centos7-x64-image-1598913019                     | pgpro-ent12-centos7                    | f2evb6a3h19nio687gb9           | READY  |
| fd85o0j8ufstnvflih8d | container-optimized-image-gpu-v20211227                        | container-optimized-image-gpu          | f2emvr31b9cb041hhqth           | READY  |
| fd85ol66g39c9nil1e8p | centos-7-vgpu-v20211110                                        | centos-7-vgpu                          | f2e5rp9b0e9vvisb1bcd           | READY  |
| fd85p3im0klt5hp534d9 | redmine-1613481787                                             | redmine                                | f2e61705bij1b4ugho65           | READY  |
| fd85p8c48e7rjtf185vs | lemp-v20210908                                                 | lemp                                   | f2e30ufi2k6knuujklb6,          | READY  |
|                      |                                                                |                                        | f2eflighfan5m00f4f2o           |        |
| fd85ppurrdicmqnmuchs | centos-8-gpu-v20211206                                         | centos-8-gpu                           | f2e4krssv3l5oreqpjsm           | READY  |
| fd85qcbs07i8uocf15vj | wordpress-v20210922                                            | wordpress                              | f2erqnvtkgcjbrifdrc7,          | READY  |
|                      |                                                                |                                        | f2eflighfan5m00f4f2o           |        |
| fd85rijnvqtj3b25lrf7 | ubuntu-16-04-lts-v20211103                                     | ubuntu-1604-lts                        | f2egef2g0f9jvgctqfq0           | READY  |
| fd85rsi96tl9maud1khu | sql-server-2019-enterprise-v20211020                           | sqlserver-2019-ent-win2019             | f2ej8i8c170amfqkpr0f           | READY  |
| fd85s1nlcavgdpc16hj3 | windows-2016-gvlk-1556619485                                   | windows-2016-gvlk                      | f2eu62v659or2tqv28l0           | READY  |
| fd85s4ia172hgf0rsbeh | centos-7-vgpu-v20211103                                        | centos-7-vgpu                          | f2eaaj4jr4bmnlguhbfs           | READY  |
| fd85siev36mglfq5h7be | sql-server-2019-standard-v20211117                             | sqlserver-2019-std-win2019             | f2eck77oa8ie6uor4esm           | READY  |
| fd85tqltvlg3mtufp0il | nat-instance-ubuntu-1580391236                                 | nat-instance-ubuntu                    | f2ehjobojm7pk6st3mn8           | READY  |
| fd860hss0rm0117vq5op | container-optimized-image-v20210830                            | container-optimized-image              | f2e92aadi5nvisku2teb           | READY  |
| fd860nn9d7ib8bqdf4o0 | debian-10-v20211227                                            | debian-10                              | f2e382hg7eve1l6g1qvp           | READY  |
| fd861s4vshkt12tbvld5 | ubuntu-20-04-lts-gpu-a100-v20210924                            | ubuntu-2004-lts-a100                   | f2em6jde9g8lq63p15lm           | READY  |
| fd8635p6eau7vd3f0p5h | windows-server-2019-datacenter-gpu-v20211103                   | windows-2019-gvlk-gpu                  | f2ea76jv0m6i0j7483ok           | READY  |
| fd864eoun26umnrop4g2 | sql-server-2019-enterprise-v20220103                           | sqlserver-2019-ent-win2019             | f2eiev45bsber4tu87r0           | READY  |
| fd8651ej9jp9tkmuk2p7 | container-optimized-image-1594633991                           | container-optimized-image              | f2e1shvps7fh91pg5u20           | READY  |
| fd865udut6b1gvgh5igh | fedora-coreos-35-v20220114                                     | fedora-coreos-35                       | f2e6ijv1i3dnbnkf1i5i           | READY  |
| fd866pcrufmb3rh595ao | ubuntu-18-04-lts-gpu-v20220103                                 | ubuntu-1804-lts-gpu                    | f2ep3smohorssrd5ipa8           | READY  |
| fd8678vc4fdp8ejoadou | drupal-1579777614                                              | drupal                                 | f2e1no4e9sp8pkvfks1v           | READY  |
| fd867qalehk9udmopqgf | nodejslts-1613119280                                           | nodejslts                              | f2e3h9rka1o2mcbu5v84           | READY  |
| fd868c1n03duij45jgf0 | sql-server-2016-standard-v20211006                             | sqlserver-2016-std-win2016             | f2e6osttg7o5od57c456           | READY  |
| fd868ehdk7tpjoi0sn3d | ubuntu-20-04-lts-vgpu-v20211013                                | ubuntu-2004-lts-vgpu                   | f2ebb14pava86nupqa3l           | READY  |
| fd868fa69gfjj6krgvc6 | windows-server-2016-datacenter-gpu-v20211103                   | windows-2016-gvlk-gpu                  | f2edaun0kbq3qramv2im           | READY  |
| fd868sfcbqbp7bah166q | ubuntu-18-04-lts-gpu-a100-v20211013                            | ubuntu-1804-lts-a100                   | f2eh5r8l4fakpo6fb9ai           | READY  |
| fd869u2laf181s38k2cr | ubuntu-1604-lts-1612430962                                     | ubuntu-1604-lts                        | f2el9g14ih63bjul3ed3           | READY  |
| fd86a4rbv3l1nuq8frtv | windows-server-2019-datacenter-gpu-v20220117                   | windows-2019-gvlk-gpu                  | f2eu7shn0fu3fh77pn6p           | READY  |
| fd86aab4pfvgvsgpllnf | rubystack-1545747693                                           | rubystack                              | f2e3ulm10o1dqp45t6ft           | READY  |
| fd86b4u6m14csmrnrlfm | windows-rds-100-licenses-v20211103                             | windows-2019-dc-gvlk-rds-100           | f2emtanlg81h6h1s6le9           | READY  |
